EMD-5900 C1 15.2 n/a
EMD-5901 C1 21 n/a
EMD-5902 C1 27 n/a
EMD-5903 C1 24 n/a
EMD-5904 C1 13.5 n/a
EMD-5905 C1 14.4 n/a
EMD-5906 C1 17.8 n/a
EMD-5907 C1 14.3 n/a
EMD-5908 C1 21.2 n/a
EMD-5909 C1 15.2 n/a
EMD-5910 C1 18.3 n/a
EMD-5915 C3 15 n/a
EMD-5916 C1 8.1 3j6h
EMD-5917 I 4.6 4pt2
EMD-5918 C1 21 n/a
EMD-5919 C1 19 n/a
EMD-5920 C1 25 n/a
EMD-5921 C1 22 n/a
EMD-5923 C1 42.0 n/a
EMD-5924 C1 39.0 n/a
EMD-5926 C1 3.8 3j6q
EMD-5927 I 9.0 3j6l,3j6m,3j6n,3j6o
EMD-5928 I 9.0 n/a
EMD-5929 C1 9 n/a
EMD-5930 C1 20 n/a
EMD-5932 I 9.1 3j6r
EMD-5933 I 6.0 3j6s
EMD-5934 I 7.0 3j6t
EMD-5935 I 9.0 3j6u
EMD-5936 C3 22 n/a
EMD-5937 C3 23 n/a
EMD-5938 C3 26 n/a
EMD-5939 C3 26 n/a
EMD-5940 C2 23 n/a
EMD-5941 C1 7.0 3jcq
EMD-5942 C1 6.1 3j6x
EMD-5943 C1 6.1 3j6y
EMD-5944 C2 11.5 n/a
EMD-5945 C2 11.5 n/a
EMD-5946 C1 20 n/a
EMD-5947 I 6.8 n/a
EMD-5948 I 6.0 n/a
EMD-5952 I 6.9 n/a
EMD-5953 I 25 n/a
EMD-5954 I 4.7 4bml
EMD-5955 C1 52 n/a
EMD-5956 C1 47 n/a
EMD-5957 C1 44 n/a
EMD-5958 C1 47 n/a
EMD-5959 C1 51 n/a
EMD-5960 C1 52 n/a
EMD-5961 C1 50 n/a
EMD-5962 C1 53 n/a
EMD-5963 C1 51 n/a
EMD-5964 C1 50 n/a
EMD-5965 C1 59 n/a
EMD-5966 C1 53 n/a
EMD-5967 C1 53 n/a
EMD-5968 C1 54 n/a
EMD-5969 C1 50 n/a
EMD-5970 C1 60 n/a
EMD-5971 C1 54 n/a
EMD-5972 C1 54 n/a
EMD-5973 C1 55 n/a
EMD-5976 C1 6.2 3j77
EMD-5977 C1 6.3 3j78
EMD-5981 C1 38 n/a
EMD-5982 C3 17 n/a
EMD-5983 C3 26 n/a
EMD-5984 C1 12 n/a
EMD-5985 C1 14 n/a
EMD-5986 C1 19 n/a
EMD-5987 C1 22 n/a
EMD-5988 C1 18 n/a
EMD-5990 I 14 3j8z
EMD-5991 I 10.2 n/a
EMD-5992 I 10.4 n/a
EMD-5993 I 12.6 n/a
EMD-5994 I 13.6 3j7e,3j7g
EMD-5995 D2 3.2 3j7h
EMD-5996 I 22.7 n/a
EMD-5997 I 20.8 n/a
EMD-6000 I 3.8 3j7l,3j7m,3j7n
EMD-6001 I 7.8 n/a
EMD-6002 I 17 n/a
EMD-6007 C1 40 n/a
EMD-6008 C1 21.4 n/a
EMD-6009 C1 15.0 n/a
EMD-6010 C1 15.9 n/a
EMD-6011 C4 16.0 n/a
EMD-6012 C4 16.5 n/a
EMD-6013 C1 14.8 n/a
EMD-6014 C1 19.5 n/a
EMD-6015 C1 18.3 n/a
EMD-6016 C1 23.1 n/a
EMD-6017 C1 15.4 n/a
EMD-6018 C1 30 n/a
EMD-6019 C1 40 n/a
EMD-6020 C1 30 n/a
EMD-6021 C1 30 n/a
EMD-6022 C1 30 n/a
EMD-6023 C1 30 n/a
EMD-6024 C1 30 n/a
EMD-6025 C1 30 n/a
EMD-6026 C1 30 n/a
EMD-6027 C1 30 n/a
EMD-6028 C1 30 n/a
EMD-6029 C1 30 n/a
EMD-6030 C1 30 n/a
EMD-6031 C1 30 n/a
EMD-6032 C1 30 n/a
EMD-6033 C1 30 n/a
EMD-6034 I 4.6 3j7v
EMD-6035 I 3.5 3j7w
EMD-6036 I 6.6 n/a
EMD-6037 I 3.6 3j7x
EMD-6038 I 6.0 3j9a
EMD-6043 I 18.0 n/a
EMD-6044 C1 20 n/a
EMD-6047 C1 10.5 n/a
EMD-6048 C1 15 n/a
EMD-6049 C1 9 n/a
EMD-6050 C1 15 n/a
EMD-6051 C1 14 n/a
EMD-6052 C1 24 n/a
EMD-6053 C1 27 n/a
EMD-6054 C1 17 n/a
EMD-6055 C1 18 n/a
EMD-6056 C1 15 n/a
EMD-6057 C1 3.9 3j7z
EMD-6058 C1 19 n/a
EMD-6059 C1 16 n/a
EMD-6060 C1 16 n/a
EMD-6061 C1 25 n/a
EMD-6062 C1 15 n/a
EMD-6063 C1 15 n/a
EMD-6064 C1 15 n/a
EMD-6065 C1 23 n/a
EMD-6066 C1 21 n/a
EMD-6067 C1 23 n/a
EMD-6068 C1 23 n/a
EMD-6069 C1 20 n/a
EMD-6070 C1 22 n/a
EMD-6071 C1 18 n/a
EMD-6072 C1 23 n/a
EMD-6073 C1 24 n/a
EMD-6074 C1 15 n/a
EMD-6075 C8 30 n/a
EMD-6076 C1 30 n/a
EMD-6077 C3 24.6 n/a
EMD-6084 C1 23 n/a
EMD-6085 C1 8.2 n/a
EMD-6086 C1 9.4 n/a
EMD-6087 C1 10.0 n/a
EMD-6102 C1 7.7 3j82
EMD-6103 C1 10.2 n/a
EMD-6104 C1 5.2 n/a
EMD-6105 C1 7.2 n/a
EMD-6106 C4 4.8 n/a
EMD-6118 I 15.8 n/a
EMD-6119 I 14.7 n/a
EMD-6120 C7 30 3j83
EMD-6121 I 13.9 3j8v
EMD-6122 C1 17 n/a
EMD-6125 C1 65 n/a
EMD-6126 C1 68 n/a
EMD-6127 C1 55 n/a
EMD-6128 C1 51 n/a
EMD-6129 C1 46 n/a
EMD-6130 C1 62 n/a
EMD-6131 C1 44 n/a
EMD-6132 C1 58 n/a
EMD-6133 C1 61 n/a
EMD-6134 C1 55 n/a
EMD-6135 C1 65 n/a
EMD-6136 C1 63 n/a
EMD-6137 C1 60 n/a
EMD-6138 C1 66 n/a
EMD-6139 C1 78 n/a
EMD-6140 C1 69 n/a
EMD-6141 C1 66 n/a
EMD-6142 C1 27.6 n/a
EMD-6143 C1 26.1 n/a
EMD-6144 C1 27.0 n/a
EMD-6145 C1 25.4 n/a
EMD-6146 I 26.0 3j8d
EMD-6147 I 4.0 3j8f
EMD-6148 I 4.0 n/a
EMD-6149 C1 5.0 3j8g
EMD-6150 C3 24 n/a
EMD-6151 C3 24 n/a
EMD-6152 C3 24 n/a
EMD-6153 C3 22 n/a
EMD-6165 C1 13 n/a
EMD-6166 C1 13 n/a
EMD-6168 I 8.8 n/a
EMD-6169 C1 6.7 n/a
EMD-6170 C1 8.2 n/a
EMD-6171 C1 5.9 n/a
EMD-6172 C1 5.4 n/a
EMD-6173 C1 7.6 n/a
EMD-6174 C1 7.6 n/a
EMD-6175 C1 7.6 n/a
EMD-6176 C1 8.4 n/a
EMD-6177 C1 9.1 n/a
EMD-6178 C1 9.3 n/a
EMD-6184 I 13 3j8w
EMD-6185 C2 12.2 n/a
EMD-6186 C2 10.4 n/a
EMD-6189 C3 18 n/a
EMD-6190 C3 21 n/a
EMD-6191 C3 23 n/a
EMD-6192 C3 21 n/a
EMD-6193 C3 22 n/a
EMD-6194 C3 20 n/a
EMD-6195 C3 19 n/a
EMD-6196 C3 20 n/a
EMD-6197 C1 24 n/a
EMD-6198 C3 18 n/a
EMD-6199 C3 20 n/a
EMD-6200 I 8.8 3j91,3j93
EMD-6201 C1 4.1 n/a
EMD-6202 C2 4.3 n/a
EMD-6203 C2 6.8 n/a
EMD-6204 C1 4.2 3j94
EMD-6205 C1 7.6 3j95
EMD-6206 C1 7.6 3j96
EMD-6207 C1 7.8 3j97
EMD-6208 C1 8.4 3j98
EMD-6209 C1 8.2 3j99
EMD-6210 C1 8.0 n/a
EMD-6211 C1 9.5 n/a
EMD-6212 I 30 n/a
EMD-6213 I 7.4 n/a
EMD-6214 I 7.4 n/a
EMD-6215 C6 25 n/a
EMD-6216 C6 25 n/a
EMD-6217 C6 25 n/a
EMD-6218 C6 25 n/a
EMD-6219 D7 4.8 n/a
EMD-6224 C7 2.9 3j9c
EMD-6225 C7 3.6 n/a
EMD-6226 C1 25 n/a
EMD-6227 C1 26 n/a
EMD-6228 C1 20 n/a
EMD-6229 C1 20 n/a
EMD-6230 C1 26 n/a
EMD-6231 C1 25 n/a
EMD-6232 C3 27 n/a
EMD-6233 C3 22 n/a
EMD-6234 C3 24 n/a
EMD-6235 C3 25 n/a
EMD-6236 C3 26 n/a
EMD-6237 C3 24 n/a
EMD-6238 C3 24 n/a
EMD-6239 I 3.3 3j9d
EMD-6240 I 3.3 3j9e
EMD-6241 C1 25 n/a
EMD-6242 I 9.0 n/a
EMD-6243 I 9.0 3j9f
EMD-6244 D7 3.6 n/a
EMD-6245 D7 4.1 n/a
EMD-6246 D7 4.4 n/a
EMD-6247 D7 5.0 n/a
EMD-6248 D7 6.0 n/a
EMD-6249 C3 18 n/a
EMD-6250 C3 15 n/a
EMD-6251 C3 19 n/a
EMD-6252 C3 22 n/a
EMD-6253 C1 17.26 n/a
EMD-6254 C1 23.4 n/a
EMD-6255 C1 23.4 n/a
EMD-6256 C3 17 n/a
EMD-6258 C2 11.0 3jab,3jbq
EMD-6259 C1 47 n/a
EMD-6260 C1 35 n/a
EMD-6261 C1 42 n/a
EMD-6262 C1 31 n/a
EMD-6263 C1 32 n/a
EMD-6264 C1 25 n/a
EMD-6265 C4 19 n/a
EMD-6267 C4 4.24 3j9p
EMD-6268 C4 3.92 n/a
EMD-6269 C4 4.67 n/a
EMD-6272 I 2.6 3j9s
EMD-6284 C1 6.9 3j9t
EMD-6285 C1 7.6 3j9u
EMD-6286 C1 8.3 3j9v
EMD-6287 D7 2.8 n/a
EMD-6288 D3 7.8 n/a
EMD-6289 C1 6.5 n/a
EMD-6290 C1 24 n/a
EMD-6291 D3 16 n/a
EMD-6292 C1 19 n/a
EMD-6293 C3 20 n/a
EMD-6294 C3 22 n/a
EMD-6295 C3 22 n/a
EMD-6296 C3 17 n/a
EMD-6297 C3 20 n/a
EMD-6298 C3 23 n/a
EMD-6299 C1 45.3 n/a
EMD-6300 C1 41.7 n/a
EMD-6301 C1 38.9 n/a
EMD-6303 C6 12.6 n/a
EMD-6305 C6 11.8 n/a
EMD-6306 C1 3.9 3j9w
EMD-6309 D6 7.4 n/a
EMD-6311 C1 3.9 3j9y
EMD-6312 C1 23 3jao
EMD-6315 C1 3.6 3j9z
EMD-6316 C1 3.6 3ja1
EMD-6317 C3 26 n/a
EMD-6318 C3 24 n/a
EMD-6321 C1 12 3ja4
EMD-6322 D3 12 3ja5
EMD-6323 C5 10 n/a
EMD-6324 C12 3.6 3ja7
EMD-6329 C1 7.5 n/a
EMD-6330 C10 11 n/a
EMD-6332 O 16 n/a
EMD-6333 C1 14.6 n/a
EMD-6334 C2 25.2 n/a
EMD-6335 C1 16.3 n/a
EMD-6336 C1 20.3 n/a
EMD-6337 C1 3.8 5a22
EMD-6338 C2 3.8 3ja8
EMD-6339 C1 22 3ja9
EMD-6340 C1 22 n/a
EMD-6341 I 35 n/a
EMD-6343 C3 4.8 3jac
EMD-6344 C5 3.9 3jad
EMD-6345 C5 3.9 3jae
EMD-6346 C5 3.8 3jaf
EMD-6354 C1 3.7 3jaw
EMD-6355 C1 4.4 n/a
EMD-6356 I 18.1 n/a
EMD-6357 C1 34 n/a
EMD-6358 C1 40 n/a
EMD-6359 C1 7.2 n/a
EMD-6360 C1 8.8 n/a
EMD-6365 I 7.2 3jau
EMD-6366 I 4.8 3jau
EMD-6367 O 24 n/a
EMD-6368 I 17.6 n/a
EMD-6369 C4 4.7 3jav
EMD-6371 I 3.1 3jaz
EMD-6372 C3 21 n/a
EMD-6373 C3 22 n/a
EMD-6374 I 2.9 3jb0
EMD-6375 I 3.1 3jb1
EMD-6376 I 3.1 3jb2
EMD-6377 I 3.1 3jb3
EMD-6378 I 3.0 3jay
EMD-6379 C3 21 n/a
EMD-6380 C3 19 n/a
EMD-6382 C5 3.6 3jb8
EMD-6383 I 6 3jau
EMD-6384 I 5.5 3jau
EMD-6385 C1 7.0 n/a
EMD-6386 I 6.8 n/a
EMD-6387 I 7.2 n/a
EMD-6388 C1 7.0 n/a
EMD-6389 C3 17.0 n/a
EMD-6390 C1 24 n/a
EMD-6391 C1 24 n/a
EMD-6392 C1 24 n/a
EMD-6393 C1 24 n/a
EMD-6394 I 3.8 3jb4
EMD-6395 I 4.5 n/a
EMD-6396 C1 4.7 5a9z
EMD-6397 C1 4.8 5aa0
EMD-6398 I 3.7 3jb5
EMD-6399 C1 8.7 n/a
EMD-6400 C1 26 n/a
EMD-6402 I 25 n/a
EMD-6403 I 21 n/a
EMD-6404 C1 4.0 3jb7
EMD-6405 C1 4.0 n/a
EMD-6406 C1 3.3 n/a
EMD-6407 C1 3.3 n/a
EMD-6408 C1 3.3 3jb6
EMD-6409 C1 22 n/a
EMD-6410 C1 7.8 n/a
EMD-6411 C2 7.8 n/a
EMD-6412 C2 23 n/a
EMD-6413 C1 3.6 3jb9
EMD-6414 C1 3.42 3jb9
EMD-6415 C1 3.52 3jb9
EMD-6416 C1 3.3 3jb9
EMD-6417 C1 3.44 3jb9
EMD-6418 C1 3.57 3jb9
EMD-6419 C1 3.96 3jb9
EMD-6420 C1 4.28 3jb9
EMD-6421 C1 6.89 3jb9
EMD-6422 D7 4.1 n/a
EMD-6423 I 13 n/a
EMD-6424 I 12 3jba
EMD-6425 D8 4.1 3jd6
EMD-6426 C1 27 n/a
EMD-6429 C1 30 n/a
EMD-6430 D3 26 3jbb
EMD-6431 C1 18 n/a
EMD-6432 C1 19 n/a
EMD-6433 I 4.2 3jbe
EMD-6434 I 4.8 3jbf
EMD-6435 I 3.8 3jbg
EMD-6436 C1 25 n/a
EMD-6437 C1 30 n/a
EMD-6438 C1 25 n/a
EMD-6440 C2 6.0 n/a
EMD-6441 C2 4.8 3jca
EMD-6442 C1 9.4 n/a
EMD-6443 C1 8.9 n/a
EMD-6444 I 3.3 n/a
EMD-6445 I 3.3 n/a
EMD-6452 C1 5.8 3jbo
EMD-6453 I 3.9 3jbm
EMD-6454 C1 4.7 3jbp
EMD-6455 C4 3.8 5an8
EMD-6456 C1 6.7 3jbn
EMD-6457 I 11.2 n/a
EMD-6458 C12 4.7 3jbl
EMD-6459 C12 7.5 n/a
EMD-6460 C10 12.5 n/a
EMD-6463 C1 18 n/a
EMD-6464 D7 2.8 n/a
EMD-6465 C1 16 n/a
EMD-6466 I 15.3 n/a
EMD-6467 I 14.9 n/a
EMD-6468 I 6.4 n/a
EMD-6469 I 8.0 n/a
EMD-6470 I 2.8 n/a
EMD-6474 C1 4.3 n/a
EMD-6475 C1 4.2 3jbr
EMD-6476 C1 6.1 3jbr
EMD-6477 C6 23 n/a
EMD-6478 C1 2.9 3jbs
EMD-6479 C1 3.5 3jck
EMD-6480 C7 3.8 3jbt
EMD-6481 C7 4.4 3jbt
EMD-6483 C1 3.64 3jbu
EMD-6484 C1 3.73 n/a
EMD-6485 C1 3.32 n/a
EMD-6486 C1 3.32 3jbv
EMD-6487 C2 3.4 3jbx
EMD-6488 C2 3.7 3jby
EMD-6489 C1 4.6 3jbw
EMD-6490 C2 9 n/a
EMD-6491 C2 3.3 n/a
EMD-6492 D7 6.8 n/a
EMD-6493 C7 11.7 n/a
EMD-6494 D7 9 n/a
EMD-6495 C1 25 n/a
EMD-6496 C1 24 n/a
EMD-6497 C1 24 n/a
EMD-6498 C1 24 n/a
EMD-6499 C1 28 n/a
EMD-6500 C3 15.0 n/a
EMD-6501 C2 28 3jbz
EMD-6512 C4 13 n/a
EMD-6513 C4 17 n/a
EMD-6514 C4 30 n/a
EMD-6526 C3 4.0 3jcl
EMD-6527 C3 17 n/a
EMD-6528 C3 25 n/a
EMD-6529 C3 17 n/a
EMD-6530 C3 22 n/a
EMD-6531 C3 25 n/a
EMD-6532 C3 22 n/a
EMD-6533 C1 6.5 n/a
EMD-6534 C1 3.7 3jc6
EMD-6535 C1 4.7 3jc5
EMD-6536 C1 4.8 3jc7
EMD-6549 C1 3.7 3jcd
EMD-6550 C1 3.2 3jce
EMD-6551 C5 3.8 3jcf
EMD-6552 C1 7.06 3jcg
EMD-6553 C1 7.06 3jch
EMD-6555 I 2.9 3jci
EMD-6556 C6 10.1 n/a
EMD-6557 C6 15 n/a
EMD-6558 C6 34.5 n/a
EMD-6559 C1 3.7 3jcj
EMD-6560 C5 12 n/a
EMD-6561 C1 3.81 3jcm
EMD-6562 C1 3.75 3jcm
EMD-6563 C1 3.57 3jcm
EMD-6564 C1 3.52 3jcm
EMD-6565 C1 3.49 3jcm
EMD-6566 C1 3.46 3jcm
EMD-6567 C1 3.61 3jcm
EMD-6568 C1 3.70 3jcm
EMD-6569 C1 3.77 3jcm
EMD-6570 C1 3.77 3jcm
EMD-6571 C1 4.7 3jcm
EMD-6572 C1 7.90 3jcm
EMD-6573 C1 3.60 3jcm
EMD-6574 C1 4.8 3jco
EMD-6575 C1 4.6 3jcp
EMD-6576 C1 5.8 n/a
EMD-6577 C1 8.3 n/a
EMD-6578 C1 6.3 n/a
EMD-6579 C1 8.7 n/a
EMD-6580 C4 4.4 5hi9
EMD-6581 C1 7.0 3jcr
EMD-6583 C1 2.8 3jcs
EMD-6584 C1 3.8 5imq
EMD-6585 C1 5.9 5imr
EMD-6586 C3 18 n/a
EMD-6587 C3 18 n/a
EMD-6588 C3 24 n/a
EMD-6589 C3 24 n/a
EMD-6590 C3 20 n/a
EMD-6591 C3 17 n/a
EMD-6592 C3 21 n/a
EMD-6593 C3 20 n/a
EMD-6615 C1 3.08 3jct
EMD-6616 C1 6.6 n/a
EMD-6617 C2 3.2 3jcu
EMD-6618 C4 4.7 5hi9
EMD-6619 I 4.3 5keq
EMD-6620 I 4.3 5kep
EMD-6621 C3 21 n/a
EMD-6622 C3 21 n/a
EMD-6623 C3 17 n/a
EMD-6624 C3 20 n/a
EMD-6625 C3 21 n/a
EMD-6626 C3 22 n/a
EMD-6627 C3 20 n/a
EMD-6628 C3 19 n/a
EMD-6629 I 4.1 3jcx
EMD-6630 D3 3.26 3jcz
EMD-6631 D3 3.47 3jd0
EMD-6632 D3 3.6 3jd3
EMD-6633 D3 3.4 3jd4
EMD-6634 D3 3.3 3jd1
EMD-6635 D3 3.3 3jd2
EMD-6636 I 3.9 n/a
EMD-6637 I 3.9 3jd7
EMD-6638 I 7.8 n/a
EMD-6639 I 14.5 n/a
EMD-6640 C1 4.43 3jd8
EMD-6641 C1 6.7 n/a
EMD-6642 C1 7.0 n/a
EMD-6643 C1 4.0 5juo
EMD-6644 C1 3.3 5jup
EMD-6645 C1 4.2 5jus
EMD-6646 C1 4.0 5jut
EMD-6647 C1 4.0 5juu
EMD-6648 C1 4.0 5juo
EMD-6649 C1 3.6 5jup
EMD-6650 C1 4.0 5jus
EMD-6651 C1 4.2 n/a
EMD-6652 C1 3.9 5jut
EMD-6653 C1 3.8 5juu
EMD-6654 C1 30 n/a
EMD-6655 C1 30 n/a
EMD-6656 C4 3.5 5h3o
EMD-6657 C1 4.5 n/a
EMD-6665 None 13.0 n/a
EMD-6666 None 20.0 n/a
EMD-6667 None 3.01 5h5u
EMD-6668 C2 4.4 5h64
EMD-6669 C4 8.12 n/a
EMD-6670 C4 5.28 n/a
EMD-6671 None 7.1 5xf8
EMD-6672 None 7.1 n/a
EMD-6673 None 8.0 n/a
EMD-6674 None 7.3 n/a
EMD-6675 C15 3.04 5wq7
EMD-6676 C15 3.26 5wq8
EMD-6677 C15 4.22 5wq9
EMD-6678 C15 4.18 n/a
EMD-6679 C3 4.3 5wrg
EMD-6680 C1 7.3 n/a
EMD-6681 C1 5.7 n/a
EMD-6682 C1 6.8 n/a
EMD-6684 None 4.0 5wsg
EMD-6685 I 4.3 5wsn
EMD-6686 I 3.4 5wte
EMD-6687 I 3.9 5wtf
EMD-6688 I 4.2 5wth
EMD-6689 C4 5.6 5wua
EMD-6690 None 4.4 5wve
EMD-6691 None 4.4 n/a
EMD-6692 None 6.9 n/a
EMD-6693 None 6.3 5wvi
EMD-6694 None 4.2 5wvk
EMD-6695 C1 8.7 5wyj
EMD-6696 C1 4.5 5wyk
EMD-6697 C1 8.7 n/a
EMD-6698 C1 3.8 5x0m
EMD-6699 None 3.97 5x0x
EMD-6700 None 4.69 5x0y
EMD-6702 I 3.71 n/a
EMD-6703 None 3.2 5x58
EMD-6704 None 3.7 5x59
EMD-6705 None 3.7 5x5b
EMD-6706 None 4.1 5x5c
EMD-6707 None 4.2 5x5f
EMD-6708 None 3.9 5x6o
EMD-6709 None 3.4 5x8p
EMD-6710 None 3.7 5x8r
EMD-6711 None 3.3 5x8t
EMD-6712 I 13.43 n/a
EMD-6713 I 13.43 n/a
EMD-6714 O 3.0 5xb1
EMD-6715 C26 22.0 n/a
EMD-6716 None 25.0 n/a
EMD-6718 C1 3.6 n/a
EMD-6719 C1 3.38 n/a
EMD-6720 C1 3.62 n/a
EMD-6721 None 3.6 5xjc
EMD-6722 D2 12.0 n/a
EMD-6723 C1 19.7 n/a
EMD-6724 None 4.1 5xjy
EMD-6725 C1 12.2 n/a
EMD-6726 C1 11.0 n/a
EMD-6727 C1 11.0 n/a
EMD-6728 C1 5.3 n/a
EMD-6729 C1 3.8 5xlo
EMD-6730 None 4.7 n/a
EMD-6731 C1 4.2 5xlp
EMD-6732 C3 3.8 5xlr
EMD-6733 None 3.9 5xmi
EMD-6734 None 4.18 5xmk
EMD-6735 None 4.08 5xml
EMD-6736 None 4.25 n/a
EMD-6738 C1 11.5 n/a
EMD-6739 C1 11.9 n/a
EMD-6740 C1 11.5 n/a
EMD-6741 C2 2.7 5xnl
EMD-6742 C2 3.2 5xnm
EMD-6743 C1 3.6 5xnn
EMD-6744 C1 3.5 5xno
EMD-6745 O 12.0 n/a
EMD-6746 None 4.12 5zbo
EMD-6747 C1 3.83 5xon
EMD-6751 I 3.1 5xs4
EMD-6752 I 3.3 5xs5
EMD-6757 I 3.8 5xs7
EMD-6758 C2 3.43 n/a
EMD-6759 None 3.68 n/a
EMD-6760 None 3.72 n/a
EMD-6761 None 3.5 n/a
EMD-6762 None 3.58 n/a
EMD-6763 None 3.59 n/a
EMD-6764 None 4.29 n/a
EMD-6765 None 3.74 n/a
EMD-6766 None 3.95 n/a
EMD-6767 None 3.87 n/a
EMD-6768 None 3.81 n/a
EMD-6769 None 3.5 n/a
EMD-6770 None 4.0 5xsy
EMD-6771 C1 3.4 5xtb
EMD-6772 C1 3.7 5xtc
EMD-6773 C1 3.7 5xtd
EMD-6774 C1 3.4 5xte
EMD-6775 C1 3.9 5xth
EMD-6776 C1 17.4 5xti
EMD-6777 None 3.2 5xwy
EMD-6778 None 3.17 5xxb
EMD-6780 None 3.35 5xxu
EMD-6784 None 3.2 5xy3
EMD-6785 None 8.5 n/a
EMD-6786 None 8.5 n/a
EMD-6787 None 8.5 n/a
EMD-6788 None 3.35 5xyi
EMD-6789 None 3.08 5xym
EMD-6790 None 3.45 5xyu
EMD-6791 C1 10.7 5xzc
EMD-6792 C1 9.8 6k4n
EMD-6793 I 22.0 5y0a
EMD-6794 I 22.0 n/a
EMD-6795 None 30.0 n/a
EMD-6796 None 20.0 n/a
EMD-6797 None 30.0 n/a
EMD-6798 None 20.0 n/a
EMD-6800 O 2.9 n/a
EMD-6801 None 3.2 n/a
EMD-6802 None 3.0 n/a
EMD-6803 None 6.6 5y3r
EMD-6805 C7 3.8 5y4o
EMD-6806 None 10.0 n/a
EMD-6807 None 10.0 n/a
EMD-6808 None 10.0 n/a
EMD-6809 None 9.5 n/a
EMD-6810 C1 5.0 5y5x
EMD-6811 C1 4.7 5y5y
EMD-6812 C1 6.7 5y5z
EMD-6813 C1 7.5 5y60
EMD-6814 None 8.4 n/a
EMD-6815 None 7.6 n/a
EMD-6816 None 4.7 5y81
EMD-6817 C1 3.46 5y88
EMD-6822 C2 3.52 6jpf
EMD-6823 C4 5.8 5ydz
EMD-6824 None 5.8 5ye1
EMD-6825 None 5.8 5ye2
EMD-6826 None 5.8 5ye5
EMD-6827 C1 4.4 5yfp
EMD-6828 C1 4.1 5yq7
EMD-6829 None 3.0 5yhq
EMD-6830 None 3.0 5yi5
EMD-6831 C4 4.11 5yke
EMD-6832 None 4.33 5ykf
EMD-6833 None 4.57 5ykg
EMD-6834 None 33.0 n/a
EMD-6835 C1 6.9 n/a
EMD-6836 C1 24.0 n/a
EMD-6837 C1 24.0 n/a
EMD-6838 C2 4.0 n/a
EMD-6839 C1 3.6 5ylz
EMD-6840 D2 2.6 n/a
EMD-6841 C3 35.0 n/a
EMD-6845 None 4.28 5yud
EMD-6847 C1 4.4 5yw7
EMD-6848 None 4.4 5yw8
EMD-6849 None 5.0 5yw9
EMD-6850 None 6.1 5ywa
EMD-6851 None 5.2 5ywb
EMD-6852 None 4.3 5ywc
EMD-6853 None 4.2 5ywd
EMD-6854 I 4.7 5ywo
EMD-6855 None 4.6 5ywp
EMD-6856 C4 3.8 5yx9
EMD-6859 None 4.2 5yys
EMD-6860 None 4.2 n/a
EMD-6861 None 4.2 n/a
EMD-6862 None 4.7 5yz0
EMD-6863 None 3.9 n/a
EMD-6864 C1 4.1 5yzg
EMD-6865 C3 3.97 5z10
EMD-6875 C2 4.8 5z1f
EMD-6877 None 3.38 5z1w
EMD-6878 C1 3.65 5z3g
EMD-6879 C1 4.31 5z3l
EMD-6880 C1 3.62 5z3o
EMD-6882 C1 4.31 5z3u
EMD-6883 C1 4.22 5z3v
EMD-6887 T 6.4 n/a
EMD-6888 T 6.6 n/a
EMD-6889 C1 5.1 5z56
EMD-6890 C1 6.5 5z57
EMD-6891 C1 4.9 5z58
EMD-6896 C1 3.3 5z62
EMD-6898 C1 4.5 n/a
EMD-6899 None 12.8 n/a
EMD-6900 C3 5.4 n/a
EMD-6901 None 3.28 5z96
EMD-6902 None 11.4 n/a
EMD-6904 C1 4.4 5zak
EMD-6905 C1 4.7 5zal
EMD-6906 C1 5.7 5zam
EMD-6907 None 3.1 5zap
EMD-6908 None 20.0 n/a
EMD-6909 None 10.0 n/a
EMD-6910 None 12.5 n/a
EMD-6911 C4 4.36 5zbg
EMD-6913 C2 4.9 5zcs
EMD-6915 None 3.95 5zya
EMD-6916 None 3.91 n/a
EMD-6917 None 3.2 5zdh
EMD-6918 None 7.0 n/a
EMD-6919 None 9.0 n/a
EMD-6920 None 3.4 5zeb
EMD-6921 None 3.4 5zep
EMD-6922 None 3.2 5zet
EMD-6923 None 3.7 5zeu
EMD-6924 None 13.1 n/a
EMD-6925 None 12.5 5zey
EMD-6926 None 13.0 n/a
EMD-6927 None 6.7 5zfu
EMD-6928 None 7.1 5zfv
EMD-6929 C1 3.63 5zgb
EMD-6930 None 3.63 5zgh
EMD-6932 None 3.3 5zji
EMD-6934 C1 3.6 5zlu
EMD-6935 I 8.5 n/a
EMD-6937 C1 5.7 n/a
EMD-6938 C1 5.6 n/a
EMD-6939 C1 7.5 n/a
EMD-6940 C2 4.2 5zqz
EMD-6941 C1 3.0 5zr1
EMD-6942 C1 3.6 n/a
EMD-6943 C1 8.2 n/a
EMD-6944 None 7.7 5zrv
EMD-6945 None 4.4 n/a
EMD-6946 C1 3.82 n/a
EMD-6947 C1 4.06 n/a
EMD-6951 None 30.1 n/a
EMD-6952 C3 4.25 5zsu
EMD-6953 None 30.1 n/a
EMD-6961 I 15.0 n/a
EMD-6963 None 4.9 5zud
EMD-6964 None 6.8 5zuf
EMD-6966 None 5.9 n/a
EMD-6967 None 26.0 n/a
EMD-6968 None 3.8 5zvs
EMD-6969 None 3.3 5zvt
EMD-6972 None 3.4 5zwm
EMD-6973 C1 3.4 5zwn
EMD-6974 C1 3.9 5zwo
